Parent site,Site custom name,Site status,Site folder,Page URL,Page status,Versions,Added,Crawl frequency,Last new,Response code,Last checked,Categories,Title,Custom title,Page notes,Last version,Last change
https://www.courts.state.md.us,MD State Courts,monitored,MD,https://www.courts.state.md.us/administration/holidays,monitored,2,2019-05-07T14:29:52Z,every 2 days,2026-02-26T17:28:10Z,200,2026-03-04T14:06:07Z,NW,COURT HOLIDAYS | Maryland Courts,MD:SC-H Holidays,,https://versionista.com/138588/10797523/63971558/,https://versionista.com/138588/10797523/63971558:0/
http://judicial.alabama.gov,AL Judiciary (AL:RAP; AL:AMR; AL:RCP-CIR),monitored,AL,http://judicial.alabama.gov/rules/index,monitored,50,2019-05-08T15:48:22Z,every 2 days,2026-02-05T13:22:18Z,200 OK,2026-03-02T23:38:38Z,FP,Alabama Judicial System,,,https://versionista.com/138664/10801734/63688364/,https://versionista.com/138664/10801734/63688364:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/More-Rules/Local-Rules-of-Practice-for-the-Superior-Courts,monitored,47,2019-05-09T16:14:07Z,every 2 days,2025-08-01T23:38:28Z,200,2026-03-03T06:14:38Z,,Local Rules of Practice for the Superior Courts,,,https://versionista.com/138787/10808461/61355303/,https://versionista.com/138787/10808461/61355303:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Proposed-Local-Rules,monitored,50,2019-05-09T16:15:34Z,every 2 days,2026-01-23T04:05:44Z,200,2026-03-03T05:15:50Z,,AZCourts.gov &gt; Rules &gt; Proposed Local Rules,,,https://versionista.com/138787/10808512/63502866/,https://versionista.com/138787/10808512/63502866:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Rule-Amendments-from-Recent-Rules-Agenda-s,monitored,22,2019-05-09T16:15:42Z,every 2 days,2026-03-04T01:13:08Z,200,2026-03-04T01:13:08Z,,AZCourts.gov &gt; Rules &gt; Rule Amendments from Recent Rules Agenda(s),,,https://versionista.com/138787/10808534/64039763/,https://versionista.com/138787/10808534/64039763:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/Rules-of-Civil-Procedure,monitored,46,2019-07-29T16:26:49Z,every 2 days,2025-08-02T16:00:42Z,200,2026-03-04T07:55:46Z,,AZCourts.gov &gt; Rules &gt; Recent Amendments &gt; Rules of Civil Procedure,,,https://versionista.com/138787/11139108/61365196/,https://versionista.com/138787/11139108/61365196:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/Rules-of-Criminal-Procedure,monitored,50,2019-07-29T16:26:49Z,every 2 days,2025-08-01T07:32:16Z,200,2026-03-02T23:01:47Z,,AZCourts.gov &gt; Rules &gt; Recent Amendments &gt; Rules of Criminal Procedure,,,https://versionista.com/138787/11139109/61342726/,https://versionista.com/138787/11139109/61342726:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/Rules-of-the-Supreme-Court,monitored,50,2019-07-29T16:26:49Z,every 2 days,2025-09-24T11:44:37Z,200,2026-03-03T19:04:32Z,,AZCourts.gov &gt; Rules &gt; Recent Amendments &gt; Rules of the Supreme Court,,,https://versionista.com/138787/11139110/61965509/,https://versionista.com/138787/11139110/61965509:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/Rules-of-Civil-Appellate-Procedure,monitored,45,2019-07-29T16:26:49Z,every 2 days,2025-11-20T13:06:42Z,200,2026-03-04T00:57:24Z,,AZCourts.gov &gt; Rules &gt; Recent Amendments &gt; Rules of Civil Appellate Procedure,,,https://versionista.com/138787/11139111/62675504/,https://versionista.com/138787/11139111/62675504:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/RecentAmendments/MoreRules/RulesofProcedureforSpecialActions.aspx,monitored,44,2019-07-29T16:26:49Z,every 2 days,2025-08-01T14:21:24Z,200,2026-03-03T01:18:11Z,,Rules of Procedure for Special Actions,,,https://versionista.com/138787/11139112/61348845/,https://versionista.com/138787/11139112/61348845:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/RecentAmendments/MoreRules/SuperiorCourtRulesofAppellateProcedureCivil.aspx,monitored,44,2019-07-29T16:26:49Z,every 2 days,2025-08-02T01:50:20Z,200,2026-03-03T06:07:05Z,,Superior Court Rules of Appellate Procedure - Civil,,,https://versionista.com/138787/11139113/61356396/,https://versionista.com/138787/11139113/61356396:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/RecentAmendments/MoreRules/LocalRulesofPracticefortheSuperiorCourts.aspx,monitored,44,2019-07-29T16:26:49Z,every 2 days,2025-07-31T23:31:33Z,200,2026-03-02T23:19:48Z,,Local Rules of Practice for the Superior Courts,,,https://versionista.com/138787/11139114/61338229/,https://versionista.com/138787/11139114/61338229:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/Recent-Amendments/Justice-Court-Rules-of-Civil-Procedure,monitored,47,2019-07-29T16:29:17Z,every 2 days,2025-08-01T17:19:01Z,200,2026-03-03T05:35:37Z,,Justice Court Rules of Civil Procedure,,,https://versionista.com/138787/11139115/61351772/,https://versionista.com/138787/11139115/61351772:0/
https://www.azcourts.gov,AZ State Courts,monitored,AZ,https://www.azcourts.gov/rules/RecentAmendments/MoreRules/RulesJudicialReviewofAdministrativeDecisions.aspx,monitored,4,2025-05-16T22:40:23Z,every 2 days,2025-08-01T08:33:09Z,200,2026-03-02T20:26:07Z,,Rules of Procedure for Judicial Review of Administrative Decisions,,,https://versionista.com/138787/23374467/61343688/,https://versionista.com/138787/23374467/61343688:0/
https://www.casb.uscourts.gov,CA:BRST (Southern BK),monitored,CA - Bankruptcy,https://www.casb.uscourts.gov/trusteeguidelines,monitored,50,2019-05-13T14:53:12Z,every 2 days,2025-08-23T00:49:04Z,200 OK,2026-03-03T17:19:01Z,,Trustee Guidelines and Additional Requirements | Southern District of California | United States Bankruptcy Court,CA:BRST - Trustee Guidelines and Additional Requirements,,https://versionista.com/139397/10826811/61637195/,https://versionista.com/139397/10826811/61637195:0/
https://www.casb.uscourts.gov,CA:BRST (Southern BK),monitored,CA - Bankruptcy,https://www.justice.gov/ust/ust-regions-r15/region-15-chapter-11-1,monitored,1,2026-02-26T16:33:53Z,every 2 days,2026-02-26T16:44:44Z,200,2026-03-01T08:14:36Z,,U.S. Trustee Program | Region 15 : Chapter 11,CA:BRST - U.S. Trustee’s Operating and Reporting Requirements for Small Business Ch 11 Cases ,,https://versionista.com/139397/23955233/63971124/,
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/administrative-orders/,monitored,50,2021-12-29T14:20:01Z,every 2 days,2026-02-17T07:59:24Z,200 OK,2026-03-03T00:19:33Z,RS,Administrative Orders - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/16911405/63847146/,https://versionista.com/139418/16911405/63847146:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/court-interpreting-services/,monitored,11,2024-09-04T18:33:37Z,every 2 days,2025-11-06T14:49:20Z,200 OK,2026-03-03T17:37:00Z,RS,Court Interpreting Services - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22617413/62486436/,https://versionista.com/139418/22617413/62486436:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/cv-2009-006-sc/,monitored,41,2024-10-16T18:16:43Z,every 2 days,2026-01-13T21:23:14Z,200 OK,2026-03-03T16:42:26Z,RS,CV-2009-006-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714697/63379172/,https://versionista.com/139418/22714697/63379172:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/cv-2013-014-sc/,monitored,41,2024-10-16T18:16:43Z,every 2 days,2026-01-13T21:39:25Z,200 OK,2026-03-03T16:45:33Z,RS,CV-2013-014-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714698/63379318/,https://versionista.com/139418/22714698/63379318:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/cv-2022-004-sc/,monitored,42,2024-10-16T18:16:43Z,every 2 days,2026-01-14T05:39:25Z,200 OK,2026-03-04T01:36:32Z,RS,CV-2022-004-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714700/63383637/,https://versionista.com/139418/22714700/63383637:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/g-2022-033-sc/,monitored,40,2024-10-16T18:16:43Z,every 2 days,2026-01-13T19:28:42Z,200 OK,2026-03-03T14:38:34Z,RS,G-2022-033-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714701/63378274/,https://versionista.com/139418/22714701/63378274:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/g-2022-038-sc/,monitored,36,2024-10-16T18:16:43Z,every 2 days,2025-11-14T11:29:51Z,200 OK,2026-03-03T19:25:36Z,RS,G-2022-038-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714702/62593836/,https://versionista.com/139418/22714702/62593836:0/
http://www.circuit7.org,FL:7TH,monitored,FL,http://www.circuit7.org/orders/cv-2023-002-sc/,monitored,41,2024-10-16T18:16:43Z,every 2 days,2026-01-14T12:15:33Z,200 OK,2026-03-04T07:40:49Z,RS,CV-2023-002-SC - Seventh Judicial Circuit Court of Florida,,,https://versionista.com/139418/22714703/63387507/,https://versionista.com/139418/22714703/63387507:0/
http://www.flmb.uscourts.gov,FL:BRMD,monitored,FL,http://www.flmb.uscourts.gov/localrules/,monitored,44,2019-05-13T22:22:30Z,every 2 days,2025-10-08T23:25:53Z,200 OK,2026-03-04T14:57:46Z,RS,Local Rules | U.S. Bankruptcy Court Middle District of Florida,Local Rules,,https://versionista.com/139451/10828606/62083220/,https://versionista.com/139451/10828606/62083220:0/
http://www.flmb.uscourts.gov,FL:BRMD,monitored,FL,http://www.flmb.uscourts.gov/negativenotice/list.pdf?rnd=1,monitored,15,2020-01-30T20:05:44Z,every 2 days,2025-12-27T04:31:20Z,200 OK,2026-03-02T14:56:28Z,RS,,,,https://versionista.com/139451/12447742/63163707/,https://versionista.com/139451/12447742/63163707:0/
http://www.flmb.uscourts.gov,FL:BRMD,monitored,FL,http://www.flmb.uscourts.gov/proguide/documents/Procedure/Accompanying_Orders_List.pdf?id=1,monitored,11,2020-01-30T20:05:44Z,every 2 days,2025-09-22T11:17:52Z,200 OK,2026-03-04T01:39:40Z,RS,,,,https://versionista.com/139451/12447743/61945388/,https://versionista.com/139451/12447743/61945388:0/
https://www.buckscounty.org,PA:BUCKS,monitored,PA,https://www.buckscounty.org/1072/Local-Rules,monitored,28,2024-08-05T21:02:16Z,every 2 days,2026-02-26T22:59:05Z,200,2026-03-02T20:40:41Z,RS,"Local Rules | Bucks County, PA",,,https://versionista.com/139512/22532187/63973042/,https://versionista.com/139512/22532187/63973042:0/
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/court-info/local-rules-and-orders,monitored,34,2019-05-14T18:12:50Z,every 2 days,2026-02-24T20:31:06Z,200 OK,2026-03-02T11:02:54Z,CR,Local Rules and Orders | Northern District of Ohio | United States District Court,,,https://versionista.com/139538/10832554/63943100/,https://versionista.com/139538/10832554/63943100:0/
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/judge-polsters-civil-and-criminal-practices-and-procedures,monitored,10,2025-03-11T16:58:51Z,every 2 days,2026-02-24T17:58:07Z,200 OK,2026-03-02T21:56:19Z,CR,Judge Polster's Civil and Criminal Practices and Procedures | Northern District of Ohio | United States District Court,,,https://versionista.com/139538/23107495/63942131/,https://versionista.com/139538/23107495/63942131:0/
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/sites/ohnd/files/DAP-CMCNotice.pdf,monitored,1,2025-03-11T16:58:51Z,every 2 days,2025-03-11T17:13:01Z,200 OK,2026-03-04T13:24:31Z,CR,,,,https://versionista.com/139538/23107496/59415539/,
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/sites/ohnd/files/DAP-casemanagementplan.pdf,monitored,1,2025-03-11T16:58:51Z,every 2 days,2025-03-11T17:00:08Z,200 OK,2026-03-03T23:28:20Z,CR,,,,https://versionista.com/139538/23107497/59415432/,
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/sites/ohnd/files/DAP-CivOrd22101.PDF,monitored,1,2025-03-11T16:58:51Z,every 2 days,2025-03-11T17:04:34Z,200 OK,2026-03-03T22:20:36Z,CR,,,,https://versionista.com/139538/23107498/59415463/,
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/sites/ohnd/files/Partial%20Motions%20to%20Dismiss%20Standing%20Order_Judge%20Polster_0.pdf,monitored,1,2025-03-11T16:58:51Z,every 2 days,2025-03-11T17:23:02Z,200 OK,2026-03-04T04:49:43Z,CR,,,,https://versionista.com/139538/23107499/59415649/,
https://www.ohnd.uscourts.gov,United States District Court: Northern District of Ohio (OH:USDC-ND; OH:USDCNDP; OH:BRDC-ND),monitored,OH,https://www.ohnd.uscourts.gov/content/judge-dan-aaron-polster,monitored,10,2025-03-11T16:58:51Z,every 2 days,2026-02-25T11:34:35Z,200 OK,2026-03-04T11:13:45Z,CR,Judge Dan Aaron Polster | Northern District of Ohio | United States District Court,,,https://versionista.com/139538/23107500/63953645/,https://versionista.com/139538/23107500/63953645:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/801.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-02T07:51:56Z,200 OK,2026-03-04T06:44:18Z,RS,,,,https://versionista.com/140760/10895742/64017435/,https://versionista.com/140760/10895742/64017435:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/802.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T06:31:42Z,200 OK,2026-03-03T05:20:36Z,RS,,,,https://versionista.com/140760/10895743/64004664/,https://versionista.com/140760/10895743/64004664:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/803.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T15:38:59Z,200 OK,2026-03-03T14:30:38Z,RS,,,,https://versionista.com/140760/10895744/64009748/,https://versionista.com/140760/10895744/64009748:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/804.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T15:48:39Z,200 OK,2026-03-03T14:43:33Z,RS,,,,https://versionista.com/140760/10895745/64010088/,https://versionista.com/140760/10895745/64010088:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/805.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T16:44:16Z,200 OK,2026-03-03T15:36:00Z,RS,,,,https://versionista.com/140760/10895746/64011234/,https://versionista.com/140760/10895746/64011234:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/806.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-03T01:05:53Z,200 OK,2026-03-03T01:05:53Z,RS,,,,https://versionista.com/140760/10895747/64025616/,https://versionista.com/140760/10895747/64025616:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/807.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T17:15:06Z,200 OK,2026-03-03T16:04:56Z,RS,,,,https://versionista.com/140760/10895748/64011343/,https://versionista.com/140760/10895748/64011343:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/808.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-01T15:32:54Z,200 OK,2026-03-03T14:23:39Z,RS,,,,https://versionista.com/140760/10895749/64009540/,https://versionista.com/140760/10895749/64009540:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/809.pdf,monitored,50,2019-05-30T20:08:43Z,every 2 days,2026-03-02T01:33:59Z,200 OK,2026-03-04T00:23:52Z,RS,,,,https://versionista.com/140760/10895750/64013778/,https://versionista.com/140760/10895750/64013778:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/230.pdf,monitored,50,2019-05-30T20:12:44Z,every 2 days,2026-03-03T00:22:38Z,200 OK,2026-03-03T00:22:38Z,RS,,,,https://versionista.com/140760/10895751/64025114/,https://versionista.com/140760/10895751/64025114:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/995.pdf,monitored,50,2019-05-30T20:13:50Z,every 2 days,2026-03-03T00:02:37Z,200 OK,2026-03-03T00:02:37Z,RS,,,,https://versionista.com/140760/10895752/64024830/,https://versionista.com/140760/10895752/64024830:0/
https://docs.legis.wisconsin.gov,WI Statutes,monitored,WI,https://docs.legis.wisconsin.gov/statutes/statutes/752.pdf,monitored,50,2019-05-30T20:14:36Z,every 2 days,2026-03-03T00:19:59Z,200 OK,2026-03-03T00:19:59Z,RS,,,,https://versionista.com/140760/10895753/64025090/,https://versionista.com/140760/10895753/64025090:0/
http://www.mncourts.gov,"MN Judicial (MN:RCAP, MN:RCP, MN:GRP)",monitored,MN,http://www.mncourts.gov/SupremeCourt/Court-Rules/Recent-Rules-Orders.aspx,monitored,50,2019-06-04T17:04:23Z,every 2 days,2026-02-12T19:07:52Z,200,2026-03-04T07:39:12Z,NE,Recent Rules Orders - Minnesota Supreme Court,,,https://versionista.com/140998/10917297/63784862/,https://versionista.com/140998/10917297/63784862:0/
http://www.mncourts.gov,"MN Judicial (MN:RCAP, MN:RCP, MN:GRP)",monitored,MN,https://www.mncourts.gov/About-The-Courts/NewsAndAnnouncements.aspx?t=news,monitored,50,2023-07-07T17:22:31Z,every 2 days,2026-03-03T00:53:17Z,200,2026-03-03T00:53:17Z,NE,News and Public Notices,,,https://versionista.com/140998/21128443/64025469/,https://versionista.com/140998/21128443/64025469:0/
http://www.mncourts.gov,"MN Judicial (MN:RCAP, MN:RCP, MN:GRP)",monitored,MN,https://www.mncourts.gov/SupremeCourt/Court-Rules.aspx,monitored,49,2023-07-07T17:23:09Z,every 2 days,2026-02-13T11:28:44Z,200,2026-03-03T01:13:41Z,NE,Court Rules,,,https://versionista.com/140998/21128445/63794945/,https://versionista.com/140998/21128445/63794945:0/
